N,P,K,temperature,humidity,ph,rainfall,label
11,54,136,39.85867608162254,51.5050211128519,9.139590751818934,161.1210538069713,banana
31,143,193,32.96709318019419,70.97784524953161,5.738735710534302,283.67375626424854,chickpea
20,137,91,33.56270713238044,72.74222253026284,7.391833740612894,97.08069976652085,blackgram
82,69,68,37.97956770788266,47.24447187887163,4.724999355009458,31.855838056267473,pomegranate
92,116,165,30.55880473064679,72.96756126599095,8.528929849931856,244.78706175086015,coconut
130,94,98,40.61977867548591,62.60498159777112,8.502751705512964,199.92173089061754,mango
25,79,204,11.511612326891811,63.467450251274116,7.715841235149373,38.62773029903947,cotton
127,88,120,17.11258269598967,72.1611794033206,7.080658519770138,160.44119597702553,blackgram
87,77,167,15.42046018027486,29.46043082150017,7.647270856319242,188.85107541491934,pomegranate
56,12,99,36.70872671387032,21.514323206060485,5.585042494551086,141.910220929206,coconut
11,21,68,41.00004482049282,37.54463171705092,6.811262818527114,241.034638135804,kidneybeans
70,112,62,16.486533750393875,52.21964899428208,5.111373004721855,48.273869908973104,muskmelon
51,19,88,44.00384152275504,78.33632562266263,9.306568791617373,143.1273362222144,mango
55,108,143,20.07139496752243,36.94450363348135,4.895035953246987,56.3101139027859,mungbean
38,32,53,21.086777403487154,37.22311262511339,9.352239662878524,67.63231684659881,lentil
3,86,196,10.829758353474585,98.80561913507638,5.128195781234063,47.603219566275456,maize
30,123,15,28.846109485902602,82.34244014351276,4.322890928916459,182.5957436751998,muskmelon
127,103,176,18.12469546084855,53.90508866896113,3.9936339456623715,148.68353601981445,rice
56,110,185,23.48846917197821,51.25882817182942,7.850036457794713,180.8005210252591,lentil
114,110,19,9.663573338887392,21.372083318305954,6.875331207638284,234.24489206869458,maize
39,86,81,35.44073371793356,54.331216367796785,6.399085179882011,254.70451790290417,cotton
70,52,22,12.55960530150402,72.86775626882235,5.996872205843641,163.8782056814474,maize
108,85,138,29.00591076344902,62.13830199957441,6.437746772301469,200.5286696015092,maize
131,43,76,21.770410444135194,69.55005336662701,4.347341260238897,179.84567671505334,mungbean
52,135,154,30.34248635399028,61.8952606416746,6.852595667746386,123.92746448546879,pomegranate
5,36,103,42.73911352152717,90.45866845422647,5.524881954049389,224.24985555286585,maize
92,73,194,44.57530097583153,12.271361126343779,5.01587618372772,165.6207371111221,mothbeans
83,131,154,35.812018364848015,66.11300474673668,7.101688763168222,34.984049615652125,papaya
80,133,147,15.381696652395512,36.45541909152078,4.92250825110404,285.58082410109455,coffee
22,76,12,42.2073313430803,80.72313809215359,7.039687296810852,21.8018592191028,mothbeans
15,123,6,36.13569953225145,56.162994829728916,7.724499627928035,281.8481842834181,coffee
93,86,17,32.95278711711732,78.66040019989278,3.7727150026147758,201.04812430562532,rice
115,112,57,9.85899136345034,13.142039739060143,6.806959771498232,142.69001170953646,jute
110,5,48,8.923951498330835,50.41348911371133,4.924871340513545,33.89202453487449,banana
135,76,159,14.419353863135814,44.17763706273857,8.308674657337722,129.78620153328035,orange
138,107,175,32.10608028316902,28.97033044192194,6.838737234952738,259.81815277352064,papaya
55,138,90,10.448111986874297,11.72399369961276,8.461151365836518,166.92597854520102,kidneybeans
114,143,92,9.113843271818801,96.53430921167009,7.507207440204881,281.29742457260573,mango
16,10,151,15.115466153244217,36.60890874512367,7.217695561669534,187.895719168778,lentil
67,47,168,43.644331856503406,10.925604634212283,7.796299839452867,217.74892551547342,orange
82,103,108,19.587038467701753,86.45807939391112,4.03393828913808,297.6749005442865,cotton
96,118,136,15.344169760397916,24.83962989086246,4.939936183219745,218.83713935807043,maize
30,123,146,24.604815747800746,92.19094123793107,4.636360507309076,21.40743473074487,pomegranate
117,77,30,31.958109199204436,34.57365573950261,4.563155006067147,102.39468625839201,mothbeans
26,117,19,25.108473545764006,87.84663446036818,4.996749225759394,220.79375917221418,mango
94,88,144,41.63948476998267,38.24902688635245,7.646334876435571,96.0572907568235,jute
88,70,162,42.788169806137546,64.34172927361865,8.678813226414434,250.2985018012636,maize
115,42,147,43.14628772510481,22.338051227088087,7.903298784815248,197.02668224300106,pigeonpeas
120,126,137,21.139870966891067,14.072427011699908,4.807452249512081,24.24952704031153,coconut
90,22,153,38.376297640068216,60.99447330149167,7.442182989404644,271.5482106435297,watermelon
137,93,184,8.400010094502264,84.38959667723178,8.30588420242019,49.24726506804239,blackgram
54,41,60,11.410214463479996,62.65705979855828,4.857651504899599,270.7954296958243,pomegranate
1,108,192,30.82692901322657,87.7119157307317,4.8383723692565415,264.47047597398375,apple
122,129,186,23.671272891700163,81.42135890849214,3.6906709061439464,238.97421539385232,mango
30,56,93,33.60441647002622,51.213609499062514,4.8591297562166345,191.91168577106515,coffee
64,83,26,25.661964730528847,41.5737198401514,5.675358779354568,245.60006718710102,apple
16,94,145,11.133468649386352,52.00238087959676,6.392792593519051,255.454438912814,pomegranate
109,18,76,37.911012339066566,84.12612496740762,5.807666455872609,148.55472652027066,chickpea
59,10,201,42.54872865105439,71.54798066518089,6.689432916120387,29.144537019658845,mothbeans
4,24,138,13.965096043079534,69.07686431505911,9.326905444209714,177.41286709806704,apple
13,17,139,23.453678845228804,20.47226366480463,7.176775013219062,282.7750042999633,maize
80,104,167,22.91868697693033,85.0279609427655,8.388026028259935,191.312685628902,mungbean
70,111,54,11.917349773885785,41.94079151378986,5.979035103246317,209.23041902914062,mango
111,72,44,13.80207009672181,84.45719347635213,3.751491300297545,137.37120525259397,coconut
27,100,198,28.6104989911763,30.824257273916324,6.5145637229982585,224.81618071687242,coffee
44,12,75,42.56925222419714,92.47784900788596,7.312486141171459,196.34978324171814,blackgram
29,118,201,36.895662954844106,45.84050145622105,6.16342299391947,270.20648420603686,chickpea
93,138,188,39.252638636338304,48.81715357069132,5.77424291229821,276.2170051048223,papaya
31,110,150,17.231613948261447,59.27243408760868,5.1463076312155245,272.4432414803789,watermelon
5,116,124,9.452968326941136,34.479874480992045,3.538274260439544,293.93934037591987,orange
131,85,45,15.802790424189162,87.14724913536298,8.422560921554119,143.36058784344604,mungbean
111,15,7,44.91204442330126,27.201887960400715,6.257904917957434,140.67549253783017,lentil
72,27,87,40.82341473727684,47.78638279176859,6.481373111000293,276.74377349625644,jute
24,116,29,37.49680968541422,75.18092928507544,7.642434331466432,115.35255393437113,mungbean
126,29,82,13.906121352990187,40.206094568012055,3.960844646415688,85.79839770971364,papaya
84,139,196,18.356028133117796,34.99471786157595,3.715581093115838,279.53657697271024,blackgram
74,20,22,39.74433836385711,75.80416100094254,9.18053621104222,238.85233417499174,mungbean
47,46,80,21.472172675388478,60.95935141773549,3.5375448261588214,37.327996470533066,mungbean
26,83,76,41.45700178207991,43.72497734566388,6.799211376657231,34.16046907078408,orange
11,47,21,16.20593319311579,38.57991218825516,5.056330404459177,44.52556327366499,cotton
89,40,32,9.870689954502941,66.38113177092345,5.223960299053411,98.32887097533988,watermelon
13,75,184,26.2238090864287,49.7896331211748,5.5064070739324915,130.48024828929866,pomegranate
18,110,25,37.80099618409949,78.41448368111432,4.423399428162642,61.7898515276127,mango
69,67,168,23.085483514613333,21.300902077352625,4.527769746930022,251.65983535132077,orange
29,49,23,33.79505660910527,27.40918086608343,7.34902688753751,92.75187862328384,coffee
21,115,168,12.518126089198653,20.002343259881116,7.3886302072047405,265.03305247625315,chickpea
78,13,36,38.50096654822593,45.72929459867267,4.437901824253165,226.6262652713258,coffee
21,72,48,11.005496487846889,99.33236159389871,4.437209047583596,296.7578783097747,apple
127,89,193,31.602369358459576,98.66570995816073,8.108032611879258,141.62121947954097,blackgram
137,134,198,20.220532697577124,60.780863501608245,8.603447168090696,76.4279458417676,muskmelon
106,92,133,12.779454473995084,18.959186152789762,7.1191529936880045,166.60815320273127,rice
139,99,96,15.215332276228786,68.68837556934855,8.185516138316544,241.6097914490653,maize
105,28,8,11.805175909826637,21.335967674142243,9.374909330603693,208.6748915156013,rice
11,31,117,42.92534648862894,78.92461353114189,3.532429542036019,20.376955867837836,lentil
83,32,29,8.6802872596091,51.76600204640542,9.158371384441828,110.66948097268079,pigeonpeas
104,122,46,17.289963835611207,68.53827239414778,4.774003845721348,54.162075801528935,chickpea
106,31,45,44.88564108780615,26.51071610352064,7.064851176538745,135.18487999552502,banana
72,80,94,8.5062493461452,17.343884800435454,5.051549546808705,27.798627429900833,kidneybeans
59,70,69,32.895343939076156,75.18290747492199,6.455594031330884,197.35528726779557,pigeonpeas
56,82,198,9.86542062328174,90.13458887697395,6.961287207867251,177.89747869157463,rice
23,142,114,11.325443514237945,64.08208050931775,5.54575142861335,276.8350586417506,coconut
75,40,177,18.854076593317366,57.29232766203039,7.68699671303102,272.0739511365797,lentil
95,22,42,18.945491607371835,10.100088477656866,5.131727356389192,81.00958629548832,muskmelon
103,144,148,41.40010388647818,85.35367064246579,4.264216840687286,55.355918390164916,mungbean
14,48,149,38.76617832515227,92.65577878734022,7.3987282805857975,48.96155216093534,chickpea
115,91,108,18.665308355192636,36.89045839488264,8.847200438381615,23.81752669363001,pomegranate
98,21,87,13.484046097675012,18.28888787796308,8.39165798654336,270.433228821582,coffee
34,137,33,11.14708626310192,59.39855213883398,5.7798744737923675,189.99787864740154,cotton
88,76,133,19.65198244978914,18.698035085897708,4.561381704943903,296.45412440227284,jute
87,58,20,44.836049318155446,62.44430044102134,8.37484292626503,111.54348681426907,mothbeans
110,133,85,26.09432368638194,87.36007572261431,7.053808226372574,214.5030563868491,coconut
130,112,113,17.499509363461044,82.36861026702336,6.0556262508016365,298.5115662550164,mungbean
85,56,115,30.832919943860283,86.49633974528848,4.677474300236994,55.153941171573585,muskmelon
41,94,119,25.704169593966,62.70073559139717,6.74824652544463,44.089003969224095,grapes
38,16,187,16.648409305359536,67.39967276610324,8.420405012333896,31.642108757046255,rice
18,138,178,30.14801897397282,68.76546923240579,4.42351705869743,293.56886943264925,muskmelon
71,56,122,41.06450437380695,16.71745879714859,8.946412599065077,299.03838376091505,rice
139,106,114,20.480204949296997,94.74191674605405,6.678283796650206,225.06876504731537,pigeonpeas
120,17,93,38.828561194076954,37.2715756283827,9.299285099312495,195.8734687482001,mango
48,11,114,19.367841588365657,43.302207172853436,6.802830662617643,241.20415563676696,mothbeans
27,115,61,21.980050907905905,15.583308726590337,5.535831603857405,161.66086320947636,muskmelon
77,39,34,26.474209002530035,19.570356761340445,4.184839815857792,283.4935128107456,cotton
78,114,183,8.006901542314536,65.25815106460544,7.19856906423122,148.0840556435687,mothbeans
63,91,11,32.00431928789728,95.91093359729297,4.40859388621978,153.67653305449903,coffee
134,129,54,22.8540858262946,40.427596842963524,4.260944135302513,129.6878861574379,maize
3,136,175,33.83334193503049,29.342487824804728,3.7517844406618055,121.82070049744588,coconut
34,12,156,37.71143961647386,58.62510038686789,3.9756817077871505,178.43815688770906,coffee
77,125,150,14.367183200747178,89.0892324813623,6.850113890384682,263.5825932113529,rice
30,8,169,10.982769991275266,94.56117301226492,8.030801704671175,184.25469711942554,muskmelon
131,34,162,19.65538377793907,81.2268775456278,8.994729436724763,120.74234619268384,maize
89,5,131,40.37994388898263,97.38462246441567,4.562921139335753,222.17849797705986,mango
85,23,105,23.63827325019146,99.60740502353275,3.5629618468396664,270.61828087834886,mungbean
11,122,98,8.816447501244761,98.42691450304348,4.016792834382082,248.02829819525317,pigeonpeas
116,19,6,31.826393439561702,44.28566605211275,3.8273924496961937,187.84911910444066,maize
107,99,126,24.322570432533396,27.94704379826815,5.086830900003145,160.99315482332813,grapes
21,131,138,25.246302828364094,50.084787338008496,3.5874029285076734,89.27192917633681,kidneybeans
94,123,181,29.14948303086892,26.635455815232245,3.857522584118862,189.2206095201359,mothbeans
41,57,191,16.39058713682689,69.98697790237314,3.9806343596576133,143.7134373445473,kidneybeans
110,135,87,35.46486091229973,31.97454478445377,7.088054703972498,127.82872879044831,jute
37,81,97,25.881888543754034,44.45056903627365,8.534879648424514,60.69147387774115,pomegranate
131,89,199,10.632760118482661,61.64792647093867,6.8961105493269255,265.849383596448,maize
59,82,81,12.201003766072606,92.57887086883701,8.166867466750706,250.2549512079173,pomegranate
21,117,176,9.686650844100745,95.13738008610393,8.552992259902286,103.05149500398608,banana
49,16,93,12.696943308933989,21.095540136905214,6.611370131994404,88.83728389815208,muskmelon
120,27,175,33.556873659190735,75.59076000309183,3.7818379465888388,279.8544900640775,grapes
42,82,32,10.840048289883306,10.376869926516207,7.522606002781505,199.7094647044019,watermelon
110,141,72,14.552043449699724,18.858177019123186,9.240322603336098,187.82072301180636,pomegranate
23,98,177,16.766187774178768,18.72691038688823,4.574189824649503,243.30393268301603,rice
65,49,118,20.28349944301,80.34693022479225,6.122309131053126,195.7687161712542,banana
34,57,30,40.34937136307198,84.75604843886121,4.8479443858505995,131.81312245578232,pomegranate
50,123,155,8.617005099124048,27.529614791850328,8.362809303292796,96.3421812474957,pigeonpeas
32,32,127,10.515012093317937,26.31030049447386,9.243181781115407,269.2386549651359,watermelon
126,84,42,22.901360935632738,56.76505082227067,9.479157852791715,57.86084783959932,lentil
45,76,187,43.12310493108782,89.16413470405858,8.94225176249013,297.6291772316682,banana
64,138,155,19.20470589221346,75.77916609899869,7.704353127705582,184.92562547465525,papaya
76,91,153,25.454373988182244,59.81245985888649,6.921721632388342,78.8300140154585,muskmelon
114,51,172,17.418000088101465,52.57247530087186,3.759891639525872,215.81505055074007,pomegranate
90,141,113,23.25891323731105,27.618004576506216,6.579050493692216,56.54127669848314,cotton
86,105,121,10.254362703666638,72.46156726951679,4.596506995924615,109.33262081302715,coffee
40,138,79,18.568161576802993,76.11474706394816,3.643677591622901,183.75178716562144,mango
2,121,103,10.253371524681253,12.783779325420943,7.786484608822986,121.26118655549246,jute
87,39,194,31.757200772038765,34.79829104267661,6.467126750722447,54.07468588346824,chickpea
88,29,20,18.942659816015762,33.01693313934703,5.464525752400688,66.09374370622135,rice
79,108,187,22.235105330775465,49.23956625135273,7.064296793400867,185.10297864243333,coffee
69,100,109,11.018272247620539,17.900941335234396,4.530976762145951,165.06169945129653,watermelon
17,92,129,38.03904658838405,11.24759223215741,7.396272921419735,207.2854286913919,orange
136,136,20,20.312892151549434,60.16644678827684,7.742091765635545,205.51901696685982,lentil
78,115,6,38.194924566703996,11.705086303691912,7.915507721311933,78.35188061313285,blackgram
104,12,71,9.82117383800818,30.79727675870466,8.88431430478229,91.73362404301939,orange
98,46,145,15.74986347185191,47.46365026191166,5.639427955704915,275.2832455355772,kidneybeans
72,56,203,19.566126921607104,46.961436970925455,4.758141664581205,293.4370865304132,mungbean
84,93,35,43.728642084871616,45.4199802495684,4.2843039415385435,208.07848058833702,muskmelon
12,126,107,31.38471071163015,75.35001334101733,5.701768442043203,61.22358083494475,maize
74,122,88,35.57294547956088,30.90022218112088,5.93195216388172,95.36523987765617,muskmelon
110,66,148,38.04687160732112,84.2690234133668,8.270348105636787,110.64463117091863,mango
34,18,181,32.33549744921028,67.74117100164949,3.653418794538408,240.63163740546085,mango
110,76,84,37.926573969192305,88.79397853563069,5.3147979047688185,260.4354739484807,papaya
9,38,40,13.427719218561716,72.12905622106561,9.170144387483413,211.111334054804,lentil
80,79,30,17.01213165699138,37.54424496058944,3.8821086050151004,69.59560037551114,jute
77,94,180,20.166436860398544,69.60823648576479,8.010950875740086,247.34494569860735,grapes
19,116,63,37.720061472597834,98.79068027029695,7.08703992107411,42.95040570022542,coffee
34,127,135,14.247763144704615,14.827131236874775,7.804789943671473,153.13320026516544,papaya
86,45,127,38.948361121385176,59.40186684760645,4.635174754342129,221.7075196042048,lentil
126,137,52,38.69382048027285,73.84499396419477,4.132408264378774,254.87908133313928,chickpea
111,65,163,13.253787596027133,37.381767744447615,4.335481067564658,191.3623883886475,blackgram
78,83,74,20.942454286880903,87.62468566614268,4.89843687134501,214.6524905388184,maize
46,109,102,36.693695978602975,45.38096183863713,4.335524424708224,23.000283354700507,papaya
12,5,38,21.658039170940565,42.147310059374036,5.564549707096653,165.75227444536037,pigeonpeas
37,18,140,22.679937088854587,52.66056393536006,6.207599684438686,263.3689600728644,grapes
93,97,88,23.621112653585087,80.6557528941788,4.674275840597894,249.6709293045691,coconut
121,132,117,13.082384600840946,34.9182972542811,3.7763783820918646,280.63074099723195,jute
93,138,85,44.84217472589895,49.173605169089846,9.024148404671717,116.60471517887851,mothbeans
104,70,13,28.491467303447845,56.16814148388167,5.188357893032978,250.22387152156296,mango
109,101,22,34.74303022299628,30.86571625432538,7.733376269898146,106.15678774915628,coconut
124,86,31,21.868522200949915,65.91975617401366,7.812308679573214,50.969007684485035,muskmelon
69,66,38,9.991729421612986,27.0887796186328,3.7337470780907855,129.70705049280807,pomegranate
17,117,175,32.996710621995234,55.800466306289216,8.668674116127946,262.48998901281186,pigeonpeas
29,102,62,9.394815821849553,82.72610354044204,5.424347146759746,177.48022475301786,kidneybeans
69,72,53,39.728632486821176,18.7630204412099,7.738231980859976,116.76228404382766,cotton
75,46,183,12.509541565911194,11.644756275115562,8.924812115469145,39.221626521404225,grapes
71,69,186,16.923112929387194,31.021062496174988,3.909119718592776,72.39479571494049,watermelon
62,64,103,21.441093466759284,49.478275022144935,9.364977549253359,246.20238079151474,apple
41,102,197,43.275906537137516,15.420425041026771,5.285901665409683,103.45853632760117,watermelon
109,26,199,31.491546388667025,21.14614240352357,3.923213825557739,274.64026103204543,pomegranate
124,133,56,39.99213712030159,20.67945530270849,4.531259072815546,153.42741183302644,grapes
20,20,127,39.595886639248555,11.190593161476459,6.570682739416884,235.4439222380359,papaya
73,21,125,37.71030814843684,98.27144248731264,7.135557172485484,161.0383483835398,lentil
45,82,20,13.915551244558332,72.21219974073904,4.5053992358270385,106.8863749892733,mothbeans
139,74,154,35.36036162983291,68.09809207694701,4.434639563481021,173.17269677236175,mango
133,49,101,9.47302325949289,34.658928952297465,9.233896803598936,287.01713019231306,pomegranate
25,101,40,14.626512755142716,45.299601409018614,9.186678187815378,59.53573779041178,chickpea
54,126,101,26.801243590612188,65.82172188420209,6.366452758397216,153.88449859563636,banana
34,83,71,15.10459513538136,23.141891736726627,9.128384837408788,276.94123781324134,papaya
2,62,36,33.77277187932971,93.16656899611148,8.421944528883206,177.32186114666516,rice
5,107,14,13.494750920816191,63.682036787218934,8.386303524014489,126.9945784487925,coffee
96,78,119,16.786882291267208,36.990783369508264,7.356770423037855,188.26473567056132,pigeonpeas
40,36,19,36.094501640557596,74.139905708789,4.658960050450596,151.96631688075394,lentil
129,131,40,27.139858839633366,47.17966579544298,4.696072936827099,135.4626164369107,banana
73,29,105,21.334579482002116,17.836408501957735,4.712896395351624,172.737295338554,coconut
109,124,101,11.321101520725815,91.97436382176836,3.5362822591038707,155.4808612820072,apple
61,141,72,42.264203713275826,24.552509794658818,9.294993918309995,77.62242555703807,pomegranate
84,78,113,40.43471159958799,75.5982824039507,5.308778356752804,187.82443800415618,grapes
16,77,18,36.11347536185037,40.49411341805266,9.212374679834017,226.6197753196641,blackgram
119,51,111,10.016941315199572,38.263942622658924,6.495193681047991,80.64217197562745,kidneybeans
18,94,184,26.033224341865587,72.22744517618369,5.070506600806895,194.78740635930507,watermelon
130,46,23,29.05135288142848,78.59571284634802,8.370840310105319,115.71773173683229,watermelon
106,53,59,38.818683515790454,98.7191424627167,8.247705754980101,188.38753979279775,rice
45,50,104,37.78860054552199,86.05356840069783,5.870320027140776,34.35376856927949,rice
9,122,148,24.662964273889333,77.40668357743587,5.641894576811984,197.72835950912827,mango
79,75,82,28.190750846081958,28.365794969194052,5.251467040986844,229.61043840291308,grapes
44,67,199,43.789034043701015,74.36125178351992,9.242808995238777,139.5894127008961,rice
29,53,144,43.59777785410602,58.2071050528817,7.209744792528728,210.58826450320637,mothbeans
25,52,172,9.45280691100043,97.95554408592363,4.954122170820574,205.72699866112055,kidneybeans
47,128,134,13.666346503106379,75.53047936025497,7.101508460597499,224.75016501726503,pomegranate
65,104,82,29.221841360988268,40.747700142154166,7.390787341401422,39.16339858793532,muskmelon
99,26,22,20.130185001775274,83.41708425635088,7.083874269984271,130.2179456776838,coffee
70,52,23,20.58016228421601,88.26847163309542,4.028806585860149,237.5035624184166,watermelon
68,15,147,23.92282169777142,24.894979719729008,7.739624773965307,169.8973750572639,maize
14,135,97,18.599528296549593,56.626944867780495,7.988096460196415,254.22864941305298,papaya
71,110,129,24.1096639657908,95.7808102954724,7.815471203454991,280.446256801514,lentil
107,123,38,9.954587395494713,75.34763663354654,4.2278179880332045,104.77703591615081,mungbean
114,5,16,10.120481470388011,25.713086612246776,7.744557650971594,219.29782459746585,kidneybeans
120,136,86,34.92235209488848,93.0343381384562,8.073272349885062,185.68075128987212,orange
135,129,55,26.026844256110813,12.228838981853608,4.992914162119591,134.20909038203843,apple
138,128,57,34.936453538459304,83.18328896511865,5.044873856862349,236.83745848976494,muskmelon
105,18,186,35.74828622668909,82.460516618456,4.321070999518141,39.521439233444255,cotton
19,91,139,18.651548088578192,75.2226628835642,8.51849357947914,261.49709413152425,banana
85,48,78,42.059827748794525,11.08027245454143,6.8168892543100945,227.38580269865528,watermelon
50,14,124,43.98107143103238,56.62093882384881,7.185117465914068,86.25073915810205,papaya
32,22,188,35.755669488965964,51.11360241005217,8.574004094592627,51.98639880559084,coffee
73,114,184,21.985779429167664,98.30634029144579,6.297519689167013,241.74197442985394,jute
56,130,91,12.364981894238278,14.063622797106277,6.127399322857474,256.3181721437669,chickpea
17,88,39,39.84956066587331,41.15771980122949,7.42272050674677,118.05563068650133,cotton
71,129,34,21.571537863911928,18.95452019856682,8.09957566827231,290.55680336949206,watermelon
12,44,93,18.552614699175322,66.76933781553586,6.233897296639265,154.9648551375411,coconut
22,58,69,11.53870575287749,47.722255699784945,4.179797626389606,68.13551616358922,pomegranate
111,9,158,28.217061745848888,32.47697613064197,5.55965293438669,258.573556425314,grapes
122,80,134,8.593041788839555,96.73166698183442,5.76191700372105,188.8996573878612,jute
1,131,139,42.50496822212055,61.80987276976777,4.256691934252464,182.88202769257347,banana
72,36,19,40.55399667383431,68.38146580216281,8.895493509735214,194.58148714925443,rice
109,110,131,32.78091469507517,46.213574565022085,5.288041143162532,195.1338569189052,papaya
84,69,136,16.354213429573278,65.49597803487475,3.742003112830712,111.32767115591098,jute
122,72,108,28.920389770843908,11.890824128772467,3.7065878514398873,144.83115395156454,mothbeans
100,101,13,27.919434777737845,92.19067176513434,5.827836526387318,252.2784327999432,orange
109,81,107,42.82937253311536,70.89555101972559,5.680423591996562,282.69072830692227,chickpea
67,37,75,33.9299114660644,78.87846695728476,9.076420903094924,77.34467453573866,chickpea
120,9,87,16.96351483063639,28.313919509978128,9.227323054505,277.186048775745,apple
79,40,29,22.990496486101044,31.511308119934903,7.273237381929053,199.3066090603875,watermelon
52,67,125,20.07015875829447,78.05730106961025,5.86253084939244,190.29918549460507,chickpea
27,84,80,16.524305657277907,36.03195125377013,5.716124780536594,205.84796681510838,mungbean
16,116,95,40.02613514350629,61.94944657080551,7.54422720454974,24.664931948380477,cotton
37,136,181,18.44561186579665,62.676714550088015,5.03847816619365,281.5138327604654,papaya
125,115,172,19.496467147523553,56.30406420808349,8.641012098339058,150.72586775446922,jute
79,115,147,24.411843783444603,94.49892776280457,5.269674944254052,153.12980972735372,coconut
112,90,118,39.92950606258168,53.250394675264126,3.912523438534925,173.9208314457271,mango
55,99,48,15.547800333547332,84.38181485429647,6.846132147112717,35.290884899771335,muskmelon
15,41,81,32.080829197774946,65.35581668720302,4.554032599735464,163.69316967875233,orange
51,23,113,15.452033440894033,10.858901776050399,3.9518086015908187,125.23869025095419,cotton
68,59,14,24.89903193677609,39.6307553807255,3.8148902605983652,146.06616026833285,rice
9,106,192,34.10776627701884,56.939588551987036,4.24788457395688,289.1960713186189,banana
77,89,34,9.456389553329991,11.966204078758162,8.146913618718745,57.641359663474,jute
51,44,170,24.911207392833724,36.12295948352765,6.8716115211179805,51.34168187774099,rice
96,47,181,44.50744162982989,32.578612454449946,6.557938704822564,274.48231376932097,pomegranate
70,25,96,42.295579799396975,96.58526490472164,6.5537542425322854,146.79094547961148,chickpea
24,9,124,25.473194460970866,39.189599122326996,9.21286350245811,250.62076653086544,jute
96,135,174,29.406047273530664,17.431494223174944,4.427124979943114,143.07762369641165,papaya
54,113,102,19.21913200223727,96.99025954424897,9.16824429003489,113.7659212383558,jute
86,85,70,42.692671858442374,71.17343007191505,6.921089790528164,190.85488251603365,cotton
58,24,77,8.525275475453777,33.18687988871763,6.199662045613158,214.01449508693497,blackgram
16,73,171,40.08556211470003,96.02588324576473,4.920291835069219,267.13232810482884,pigeonpeas
131,33,200,28.120121604494635,72.54731198093282,6.591002170319532,297.27984776378355,cotton
11,21,34,36.56962502178601,25.341626042347784,5.8070948822376,117.14850610572404,mungbean
8,19,160,25.914402190046076,81.46130052393664,6.958933418839195,115.7794417041155,pigeonpeas
75,69,181,35.77214289953268,31.23969453183138,4.3612685356626075,71.9144781047352,chickpea
102,128,90,24.484159136246966,97.02716631564839,6.927195103777482,261.7608417810277,mango
81,76,58,42.255612854410145,69.39941051217855,5.832610477169581,56.79546719947517,orange
136,39,86,17.162370793643234,41.324675992958845,8.87333444524331,290.6542218509101,muskmelon
22,52,152,16.52181131326647,19.577058661256014,8.430514501912342,58.911317728254886,kidneybeans
134,99,144,43.09525211801486,74.00440787749895,3.540779291516671,233.8798200560599,rice
102,78,112,44.38360843132638,31.74411487921867,7.587692663194603,220.47571419168275,jute
118,49,62,18.295903450294475,45.587644321814025,7.62313997881206,248.14222690662442,mungbean
100,7,90,43.27236520054778,16.539902882304105,4.694560519615554,117.39025728125287,apple
6,17,124,40.474610616630386,18.060942188467962,7.792184691373338,95.91983094656466,lentil
68,141,25,22.463944793123005,97.88108764918691,9.227998141274412,244.03852317058124,lentil
100,58,39,17.871398329051743,55.53332201317545,8.166367460406757,260.3304228860802,rice
77,10,21,14.765987489930279,30.91636415929718,7.313791991840239,298.024170419214,orange
76,70,56,14.51291593652195,87.96095832409033,6.165103687529026,58.37478479188353,cotton
66,144,73,33.63804848131718,98.863162508098,4.850966145295591,205.44901579108307,orange
11,17,124,24.944638936112813,45.71103928731258,6.087262909185974,179.40342155774266,maize
34,7,124,20.34973409158252,62.13820625096148,8.834003664887994,179.40539563541657,mango
105,120,166,24.451223342814473,12.437302030304593,6.195608950793821,103.00456856836287,pomegranate
69,45,195,26.652915150982217,39.052881410306526,5.048645859040488,149.91591688330664,coffee
38,49,143,14.051490397616933,37.371146452123256,7.226637949461218,104.50401564112343,coffee
83,93,83,31.824594411507295,85.08923161744588,6.964120407318006,200.99406506386492,mango
21,118,137,9.271943759013833,67.50667197759562,3.988683277346955,141.80408641526253,coffee
63,142,83,12.936404414358663,72.24790617759864,8.270069221570822,65.73924592808382,muskmelon
53,106,167,26.076071258289513,57.17766439569766,7.501612505343303,94.8003395637818,pomegranate
68,123,96,40.11598490011833,84.53672823911077,7.256328253884808,41.07804066246862,coffee
57,132,11,13.019474284933978,33.40432362271905,5.81034833431377,284.035179539918,grapes
52,52,99,29.17036258599948,93.91133274703398,8.64924074586218,67.76831489406041,papaya
38,8,130,17.75140474138078,35.12174236968427,9.08403353337439,26.90043329817035,muskmelon
20,43,106,44.09727100879614,15.87490818098175,8.431035936517414,200.96678142406677,muskmelon
98,39,163,17.43845701479804,79.10887272703403,8.010767524203537,184.74239298094386,pigeonpeas
50,134,130,33.955466754211145,51.340929003456075,3.8306092109529866,139.53052379052474,coffee
9,118,80,22.724532816088015,93.83310933370126,5.529385803903709,275.885361290103,rice
130,137,193,35.73318587618015,72.95808318539714,5.341586437887395,35.986414614224245,maize
4,19,127,11.79358033442865,11.072618468041789,4.3381542356176315,220.40605939502268,muskmelon
12,124,59,26.277228518186952,88.24170708931126,7.920958734509025,160.29126635568895,maize
61,106,178,42.693474042813904,41.67367936585991,6.176895538743017,208.06486467941164,papaya
